text,label
"BRUSSELS (Reuters) - Britain and the European Union postponed a new round of Brexit negotiations by a week until the end of the month in what EU diplomats said was to allow time for Prime Minister Theresa May to make a key speech in about 10 days. In confirming a delay until Sept. 25, which Brussels had been expecting, the British government said in a statement it was a joint decision taken because  more time for consultation would give negotiators the flexibility to make progress . There has been no confirmation in London that May will make any speech around Sept. 21. There was no immediate official comment from the European Commission, which is the EU executive. However, diplomats in the EU capital said they had been told on Tuesday that the negotiations had been put back  for reasons of the UK political calendar  rather than for any reason in Brussels. EU officials and diplomats expect May to make a keynote speech around Sept. 21 and believe she may use it to outline the kind of transition arrangements Britain wants once it leaves the Union in March 2019 and before a long-term treaty setting out a free trade pact can be fully negotiated and implemented. EU chief negotiator Michel Barnier has, like his counterpart British Brexit minister David Davis, played down the significance of the precise timing of talks in Brussels.  After the last round in late August, Barnier said the sides were far apart on the terms on which Britain will leave. That raised doubts about whether two further rounds scheduled before an EU summit on Oct. 19-20 would show enough progress to let leaders agree to launch negotiations on the post-Brexit relationship. EU sources doubt that May will be ready to give ground as early as this month on EU demands, notably that Britain pay it tens of billions of euros (dollars) on leaving. In early October she faces a tricky first Conservative party conference since she lost her parliamentary majority in an ill-advised snap election. Rather, some EU officials expect May to speak in more detail later this month on the transition. She may explain to impatient Brexit supporters that Britain may remain inside some EU structures - and pay Brussels for the privilege - for some years to avoid a  cliff-edge  disruption to trade and business. Such a policy statement by May, whose divided ministers have lately spoken more unanimously in favor of such a transition, would not in itself mean a shift in the negotiating stance on  divorce  issues, such as expatriates  rights, how much Britain will pay on leaving or land border controls with Ireland. However, delaying the Brussels talks may make it easier for the prime minister to get her message over without distraction. Britain is keen to move on to discuss the future relationship and the transition to it as soon as possible, arguing that all these issues are ultimately intertwined. The other 27 national leaders insist, however, that the divorce talks must show  sufficient progress  - a deliberately vague phrase - before they will negotiate a future trade deal. ",1
"KINSHASA (Reuters) - About 30 people were killed and more than two dozen injured when a train derailed then caught fire in Democratic Republic of Congo, a provincial governor said on Monday. The freight train was traveling from the southern copper and cobalt mining hub of Lubumbashi to Luena, in Lualaba province, on Sunday when it left the tracks and tumbled into a ravine near the town of Buyofwe.   There s major damage because the tanker cars caught fire,  Lualaba s governor Richard Muyej told Reuters.  Around 30 dead and 26 wounded were transferred to the hospital in Lubudi, 25 km (16 miles) from the scene of the accident.  The train had taken on a number of passengers before the accident, and Muyej said the death toll could rise further. Eleven of the train s 13 cars caught fire following the derailment. Officials from Congo s national railway company, the SNCC, were investigating the cause of the crash, which was not immediately known.   Rail accidents are relatively common in Congo due to aging, poorly maintained infrastructure and lax enforcement of safety standards. (This version of the story corrects spelling of governor s name in paragraphs 3 and 4) ",1
"LONDON (Reuters) - Prime Minister Theresa May has reaffirmed Britain s commitment to a 2015 Iran nuclear deal in a telephone conversation with U.S. President Donald Trump ahead of a key U.S. decision on whether Tehran has stuck to the terms of the pact. Trump has cast doubt on the future of the Joint Comprehensive Plan of Action (JCPOA), which sought to curb Iran s nuclear program in return for lifting most Western economic sanctions.  A senior U.S. administration official said last week that Trump - who has criticized the pact as an  embarrassment  and  the worst deal ever negotiated,  - was expected to decertify Iran s compliance ahead of an Oct. 15 deadline.  The (prime minister) reaffirmed the UK s strong commitment to the deal alongside our European partners, saying it was vitally important for regional security,  said a statement from May s office following the call on Tuesday evening.  (The prime minister) stressed that it was important that the deal was carefully monitored and properly enforced.  In contrast, a White House statement on the phone call said Trump  underscored the need to work together to hold the Iranian regime accountable for its malign and destabilizing activities, especially its sponsorship of terrorism and its development of threatening missiles.  In a separate statement, Britain s Foreign Office said Iran had upheld its nuclear commitments, adding to international pressure on Trump not to jeopardize security in the region.  The nuclear deal was a crucial agreement that neutralized Iran s nuclear threat,  foreign minister Boris Johnson said.  It was the culmination of 13 years of painstaking diplomacy and has increased security, both in the region and in the UK. It is these security implications that we continue to encourage the US to consider.  Johnson spoke by telephone with U.S. Secretary of State Rex Tillerson and Iranian Foreign Minister Javad Zarif on Tuesday and will on Wednesday meet the head of Iran s nuclear agency in London to press for continued compliance with the deal. May and Trump also discussed the need for Britain, the United States and others to work together to counter destabilizing Iranian activity in the region, May s office said. Britain and the United States are two of eight signatories to the deal, along with Iran, China, France, Russia, Germany and the European Union.  China, Russia and the European states have already expressed their continued support for the deal, while Iran has said Trump would not be able to undermine the pact. If Trump declines to certify Iran s compliance, U.S. congressional leaders would have 60 days to decide whether to reimpose sanctions on Tehran suspended under the agreement. Earlier, the White House said Trump would make an announcement later this week on an  overall Iran strategy , including whether to decertify the nuclear deal. May s office said she agreed with Trump that their teams should remain in contact ahead of the decision on recertification. ",1
"WASHINGTON (Reuters) - Ten Democratic members of the U.S. House of Representatives said on Thursday they want Congress to vote on a formal authorization for the use of military force against al Qaeda, the Islamic State and the Taliban. The group introduced an authorization, known as an AUMF, that would last three years and replace authorizations passed in 2001 and 2002 that have been used by both Republican and Democratic presidents for military action against the groups. Some members of Congress have contended for years that those measures, approved in 2001 to retaliate against al Qaeda for the Sept. 11 attacks and in 2002 to pave the way for the Iraq War, were outmoded. Those arguments intensified when President Donald Trump ordered air strikes against an airfield in Syria this month, although Republicans, who control Congress, and many Democrats said they did not feel that a single action like that required formal approval by Congress. But a small, mostly Democratic, group of lawmakers has argued for years that Congress should stop abdicating its responsibility to consider an AUMF that would govern U.S. military action, whether against Islamist militant groups or the government of Syrian President Bashar al-Assad. “As deployments to Iraq and Syria increase, and with complicating factors like the recent cruise missile strike against the Assad regime in response to the use of chemical weapons, Congress cannot stand on the sidelines any longer and must debate and vote on any new war,” said Representative Adam Schiff, who introduced the bill with nine co-sponsors. The measure would authorize Trump to deploy combat ground troops against the three groups anywhere in the world, but also includes a mechanism to allow a motion to repeal or modify the authorization. It also would put in place new requirements for administration reports to Congress and the public on how force was being used. Without Republican co-sponsors, the measure stands little chance of passage, but if it picks up support, it could help pave the way for future legislation. ",1
"PARIS (Reuters) - Corsican nationalists won almost half of the vote in the first round of the French Mediterranean island s territorial election on Sunday, a landslide likely to fuel local calls for greater autonomy from Paris. The ticket led by autonomist leader Gilles Simeoni won 45.36 percent of the votes for the newly created, more powerful local assembly, according to final interior ministry results. A second round will be held next Sunday. President Emmanuel Macron s ticket only came in fourth with 11.26 percent of the vote. In the April and May presidential elections, Macron had already significantly underperformed his national score in Corsica. Macron s Republic On the Move party said in a statement the vote showed Corsicans  loss of confidence in the central government and that it aimed to rebuilt trust everywhere in France. Separately, the party also hailed the election of the first mayor associated with Macron s movement on Sunday, in the southern village of Saint-Sulpice-la-Pointe near Toulouse. ",1
"WASHINGTON (Reuters) - Paul Ryan, the Speaker of the House of Representatives, called on President Barack Obama on Monday to “definitively” rule out any possible sanctions “workaround” that might provide Iran, directly or indirectly, with access to the U.S. financial system or dollar. “Instead of helping the regime get richer, the administration should hold it accountable for its continued ballistic missile tests, egregious human rights violations and support for terrorism,” the Republican congressional leader said in his strongest statement yet on the issue. ",1
"The National Rifle Association tells us that all we need to ensure our safety is a  good guy with a gun    a  responsible gun owner  who carries his weapon around with him, ready to leap into action at the drop of a hat and save the day when a  bad guy with a gun  causes trouble. Unfortunately, a  good guy  and  bad guy  with a gun look exactly the same until someone pulls out a weapon with nefarious intent.A Nevada man narrowly escaped an encounter with a good-guy-turned-bad-guy as he was riding his motorcycle with some friends along the highway. A man in a red pickup truck in a lane flipped a man who told KTNV he wishes to remain unidentified  the bird,  prompting the biker to confront him at a stop light. The man politely tapped on the window of the pickup truck in an effort to inquire as to what he did to enrage the men in the pickup truck. Unfortunately, there was no chance of diplomacy.As the passenger rolls down the window, he wells the driver Get that goddamn gun out, motherf*cker.  The driver, of course, listens. The driver immediately points the gun at the motorcyclist and demands,   Get the f*ck away from me. Asked why he flipped the motorcyclist off, the driver accuses a member of the group of wildly crossing through traffic  something that is not visible on the video the motorcyclist uploaded to YouTube. You re all about to f*cking get shot,  the passenger yells. Fortunately, no one was shot during the incident, and it is being investigated by the Henderson police. The motorcyclist says he regrets approaching the vehicle: No matter how big and bad you are or how much weight you lift, there s always somebody that s bigger and  badder  than you are that will put you in your place real quick. Unfortunately, in this situation, no one was  bigger  or  badder.  He encountered a small man whose own feelings of inadequacy caused him to react with threats of violence rather than words   a small man who happened to have a gun.Watch the incident unfold here:[youtube https://www.youtube.com/watch?v=Upcvq_n03LY?rel=0&amp;showinfo=0&w=560&h=315]And a news report here:Featured image via screengrab",0
"CAPE TOWN (Reuters) - South Africa s main opposition party walked out of parliament on Thursday, saying President Jacob Zuma was refusing to answer questions on how much the state had spent on legal fees fighting corruption allegations against him. The walkout was led by Democratic Alliance leader Mmusi Maimane who asked how much had been spent since 1 May 2009 to defend 783 corruption charges against Zuma that were dropped by the National Prosecuting Authority.  The charges were reinstated by the High Court last year. Zuma lost an appeal to have the charges dropped and is still trying to prevent the NPA from filing the charges. ",1
"Is the world s biggest global warming liar getting ready for a Bush vs Gore re-match?Democrats  more and more desperate to find anybody but Hillary Clinton to be their nominee   are now looking to Al Gore to save them.That s right. Al Gore.Should Gore toss his hat into the ring and Joe Biden jump in, that would put five old white men against one old white woman for the Democratic Nomination. Not a Hispanic or African-American in the bunch.It s a stark contrast to the GOP field, with a woman, African American, two Latinos and some younger than 60!Gore won the popular vote in 2000, as you may recall from the harping Democrats made for George W. Bush s entire term. According to BuzzFeed, they re  getting the old gang together. The senior Democrat and other sources cautioned not to overstate Gore s interest. He has not made any formal or informal moves toward running, or even met with his political advisers about a potential run.Gore   who s now probably a billionaire   has spent most of his post Vice-President career focusing on causes that cost American jobs  like opposing the Keystone XP pipeline.The senior Democrat and other sources cautioned not to overstate Gore s interest. He has not made any formal or informal moves toward running, or even met with his political advisers about a potential run.A member of Gore s inner circle asked to be quoted  pouring lukewarm water    not, note, cold water   on the chatter. This is people talking to people, some of whom may or may not have talked to him,  the Gore adviser said.Via: DownTrend",0
"Donald Trump s days in the White House could be numbered if Republicans stop denying reality.On Thursday, Trump delivered an insane press conference in which he spewed a string of lies and bragged about how many electoral votes he received.He repeatedly claimed that the media pushes  fake news  and openly praised conservative outlets like Fox News for kissing his ass.Overall, Trump demonstrated once again that he is totally unfit to hold the office he occupies and that is why lawmakers are actively pursuing ways to kick him out of the White House before he does something even crazier.Earlier this week, Rep. Earl Blumenauer called for a congressional review to explore the constitutional process to remove an unstable person from the presidency. It s not normal behavior,  Blumenauer said.  I don t know anybody in a position of responsibility that doesn t know if they re being rained on, and nobody I work with serially offers up verifiably false statements on an ongoing basis. And that s why Rep. Ted Lieu is going to introduce a bill to require a psychiatrist work at the White House.Because if Trump is mentally unfit to be president (He is.) then the American people have a right to know and he should be removed from office so he can t harm anyone else or this nation ever again. I am not a mental health professional, so I don t know in terms of any sort of medical expertise on this,  Lieu said in defense of the bill.  But I do see and hear the same things that other people see and hear, and a lot of people have concluded that what s going on is not normal. So what do I do with that as a member of Congress? Anyone who can launch 4,000 nuclear weapons in minutes absolutely should be questioned on any matter related to their physical and mental health. Exactly. Trump is so unstable and predictable that he could literally launch a nuclear strike any time over the smallest slight. The fact that random guests at the Mar-a-Lago parties can take pictures with the guy who carries the nuclear football is also worrying.Even Republicans think Trump s behavior is  disturbing  even if they do refuse to admit that he should be kicked out of office.Rep. Mike Simpson told The Hill that,  The behavior is somewhat disturbing,  but thinks  it s a stretch  to question Trump s mental and emotional stability.So the question is how much more proof do Republicans need before they admit that Trump is dangerous and needs to go? Because the fact that they are willing to defend him after all the insanity and chaos we have seen in the White House so far makes one wonder if they are mentally and emotionally stable enough to be congressmen.A Republican judge was brave enough to call for Trump s impeachment earlier this week. Republicans in Congress would be wise to listen to him.If President Obama had acted like Trump is acting they would have moved to impeach him on the first day. America has already put up with four weeks of Trump s bullshit and it s only getting scarier.It s time for Republicans to recognize the reality of the situation and do what s best for the country instead of what s best for the Republican Party. And that means Trump should be impeached immediately.Featured image via Joe Raedle/Getty Images",0
"(Reuters) - A war of words between Donald Trump and the parents of a Muslim U.S. soldier killed in Iraq in 2004 is dominating the election campaign.  Khizr and Ghazala Khan were criticized by the Republican presidential candidate after they appeared at the Democratic National Convention last Thursday and shared the story of their son, U.S. Army Captain Humayun Khan. The Khans are what is known in the United States as a “Gold Star Family,” meaning they have lost an immediate relative in a military action. The gold star refers to the centerpiece of flags given to these families. On Monday, more than 20 Gold Star Families wrote to Trump condemning his treatment of the couple, saying he was “cheapening the sacrifice” of soldiers who have died and demanding that he apologize to the Khans.   The following are some facts about Gold Star Families: * What are Gold Star Families?  Gold Star Families have lost a member of their immediate family in a war or other conflict while serving with the U.S. military. The military awards each family an official flag bearing a gold star or a lapel pin with a gold star on a purple background.  Called a service flag, families with relatives on active duty display a flag with a blue star.   * History of Gold Star Families Grace Seibold, whose son was killed in Europe in 1918 during World War One, founded a group that came to be known as American Gold Star Mothers for women who lost sons in the war. In the same year, President Woodrow Wilson approved a suggestion to let U.S. women wear a gold gilt star on a traditional black mourning arm band signifying their loss. In 1936, the United States began observing Gold Star Mothers Day on the last Sunday of September. An organization called The Gold Star Wives was formed before the end of World War Two, and the Gold Star Lapel Button was created in 1947. The term Gold Star Families was widely used after World War Two. * Different Service Flags A blue star signifies a relative serving in the military while a gold star means a family member has died in service. During World War One, relatives of active duty service members flew service flags bearing a blue star. As the gold star tradition took hold, families covered the blue star with a gold one to symbolize their loss. These flags were often hung in windows.  * How many Gold Star Families are there? The National Gold Star Family Registry notes on its website that 472,045 fallen service members have been registered by relatives. here * Which families wrote to Trump?  Monday’s letter to Trump was signed by relatives of U.S. service members killed in Iraq, Afghanistan, Vietnam and Korea.  ",1
"The Montana Republican running for a congressional seat against a formidable Democratic opponent in a crucial special election just bodyslammed a journalist. In front of a bunch of other journalists. And a bunch of stunned bystanders. And a crowd of his own campaign volunteers and aides. The incident was so violent that the police were called.Guardian reporter Ben Jacobs says he was slammed to the ground by Republican Greg Gianforte so hard that the impact broke his glasses.Greg Gianforte just body slammed me and broke my glasses  Ben Jacobs (@Bencjacobs) May 24, 2017A Buzzfeed reporter who was there at the time described what she saw.This happened behind a half closed door, so I didn t see it all, but here s what it looked like from the outside   Alexis Levinson (@alexis_levinson) May 24, 2017Ben walked into a room where a local tv crew was set up for an interview with Gianforte  Alexis Levinson (@alexis_levinson) May 24, 2017All of a sudden I heard a giant crash and saw Ben s feet fly in the air as he hit the floor  Alexis Levinson (@alexis_levinson) May 24, 2017Heard very angry yelling (as did all the volunteers in the room)   sounded like Gianforte  Alexis Levinson (@alexis_levinson) May 24, 2017Ben walked out holding his broken glasses in his hand and said  he just bodyslammed me  Alexis Levinson (@alexis_levinson) May 24, 2017The assault was also apparently caught on tape. Jacobs says a local news crew has the audio.There was a local TV crew there when Gianforte body slammed me. Audio is posting soon at @GuardianUS  Ben Jacobs (@Bencjacobs) May 24, 2017Alexis Levinson also snapped a picture of cops and EMTs arriving on scene.This is the scene outside   pic.twitter.com/xAin0jkhFo  Alexis Levinson (@alexis_levinson) May 24, 2017Gianforte reportedly fled the scene, leaving in a car  full of his aides and bailing on the event. It s unclear if Gianforte will be charged with the assault, but attacking a reporter literally a day before an election is unprecedented. The local sheriffs department was seen taking witness statements.It s not clear what caused the assault, but Ben Jacobs had recently caught Gianforte secretly investing $250,000 in several US-sanctioned Russian companies. It seems likely that the two things are linked.This assault happens less than 24 hours before polls open in Montana. The seat is meant to replace former GOP Rep. Ryan Zinke who Trump picked to run the Department of the Interior. Trump selected Zinke in part because Republicans believed that no Democrat could win the deep-red Montana seat   then Trump got into office, destroyed his credibility and that of the Republican Party and now the Democratic challenger Rob Quist has a real chance of winning.Naturally, the Trump family is linked to Gianforte. Add this to the numerous scandals and bad characters they ve attached themselves too. Trump s son, Don Jr. showed up at several Gianforte rally to help try to secure the seat for Republicans. The two have become close, spending quality time together during a recent a gopher hunting vacation. Seriously.And the audio just dropped. It s really, really bad.Here's the audio of Gianforte from The Guardian: https://t.co/kj0110kZvH pic.twitter.com/BJVqcd6baq  Kyle Griffin (@kylegriffin1) May 25, 2017Featured image via Justin Sullivan/Getty Images",0
"If this sniper is part of the Black Lives Matter group, does this massacre of innocent law enforcement officers officially make them a terror group?Chief Brown: Says suspect has told them there are bombs all over the place, and that the end is coming.  CBSDFW (@CBSDFW) July 8, 2016",0
"WASHINGTON (Reuters) - U.S. industry groups have told President Donald Trump’s administration that they want two main things from his promised regulatory overhaul: a speedier permit process and simpler environmental rules. Associations representing the drilling, refining, mining, and building industries have submitted hundreds of pages of documents to the Commerce Department and Environmental Protection Agency in recent weeks, outlining regulations they want to see eliminated or modified. The comments, many targeting the EPA, come in response to a pair of executive orders Trump signed during his first weeks in office, meant to cut the regulatory burden on companies. Trump and the Republican-controlled Congress have already moved to rescind a slew of Obama-era environmental protections, including some aimed at combating global climate change. The EPA’s regulatory reform office alone has received remarks from more than 65,000 people and groups, many of them criticizing the regulatory rollback plan as a potential threat to public health. But business groups have embraced the plan, calling it the best chance in more than a decade to reshape the regulatory landscape and boost growth, without undermining air and water quality. “Last time I remember this was 2001. That was the last big opportunity to make some changes,” said David Friedman, vice president of regulatory affairs for the American Fuel & Petrochemical Manufacturers industry group.  That year, then Vice President Dick Cheney chaired an energy task force that produced a National Energy Policy report, a road map to boosting domestic systems and supplies. Much has changed since: U.S. oil and gas production hit all-time highs during the administration of former President Barack Obama, helped by high crude prices and improved drilling technology. This time around, industry groups appear focused on easing the permitting process for new facilities and installations, according to a Reuters review of the comments. A common refrain, for example, is for Trump’s administration to reject a planned tightening of ozone rules under the U.S. Clean Air Act’s National Ambient Air Quality Standards. Several groups said this would expose them to increased permitting hurdles for operations and new facilities. Several groups mentioned other permitting requirements under the Clean Air Act that they say are redundant. These include the New Source Performance Standards, the Maximum Achievable Control Technology rules and the National Emissions Standards for Hazardous Air Pollutants.  “We have one proposal to replace eight different regulations with one that achieves the same environmental benefit but substantially reduces the cost of compliance,” said Rosario Palmieri, vice president for regulatory policy at the National Association of Manufacturers.  The American Petroleum Institute representing oil and gas companies and the Edison Electric Institute, representing electric utilities, are seeking changes in the way companies must account for greenhouse gas emissions. Comments from members of the public and environmental groups revealed worries that this process would undermine environmental protections. The EPA’s comment period ended on May 15. Jeff Baker, a military veteran and energy investor from Alabama wrote: “I implore you, as defenders of our nation’s health and security, to avoid shortsighted steps that might create prosperity for a few in the short term, at the expense of the many in the long term.” Trump’s administration requested the comments from industry as part of two similar and concurrent processes, stemming from his executive orders.  The first order, issued on Jan. 24, directed Commerce Secretary Wilbur Ross to review which U.S. regulations were burdens for domestic manufacturing. The Commerce Department solicited feedback from industry as a result of that order, with a March 31 deadline. Ross told Reuters in an interview last week that the department was condensing the comments into a series of recommendations that could be presented to Trump as early as this month. [nL1N1IB240] The second order was issued Feb. 24, directing all U.S. agency heads to launch a process to identify regulatory burdens. Each agency has its own timetable. The EPA, which is taking the brunt of the feedback, started its public comment period on April 11 and closed it this week. ",1
"Donald Trump has been throwing around the false claim that former Director of National Intelligence James Clapper said that there was  no evidence  of collusion between him and his campaign and Russia recently, but a CNN interview just destroyed any hope of Trump ever using that again.On Sunday, Clapper told Jake Tapper that Donald Trump and his Russian friends are attacking our democracy: I think in many ways our institutions are under assault both externally   and that s the big news here is the Russian interference in our election system   and I think as well our institutions are under assault internally. Asked if he meant Donald Trump, Clapper responded with one word:  Exactly. The founding fathers, in their genius, created a system of three co-equal branches of government and a built-in system of checks and balances,  Clapper said, adding,  I feel as though that is under assault and is eroding. I think each Senator or Congressman has got to, I hope, will think in terms of their own conscience,  Clapper told Tapper.  I hope they speak up. Clapper also said that Trump is wrong to use him to exonerate himself. The bottom line is I don t know if there was collusion, political collusion,  Clapper said.  I don t know of any evidence to it. So I can t refute it, and I can t confirm it. Watch the interview below:",0
"Former GOP presidential candidate Marco Rubio made several startling comments in a truly humiliating interview on Sunday, in which he actually defended his least favorite Republican rival, Donald Trump.But it wasn t just Rubio s support that was baffling, considering that their vicious battle to win the nomination was full of insults. It was actually what Rubio said about Trump s racist, grotesque anti-immigration statements that raised eyebrows. Instead of criticizing those vulgar comments, Rubio defended Trump!During the interview, CNN s Jake Tapper brought up the fact that Trump had been gaining the support of  some scary dudes  from  hate groups . Rubio insisted that Trump was not a white nationalist, and remarked that the support from racists has been unfortunate. It s offensive. And not just against me, but the fact that elements like that are still involved in American politics. And traditionally a candidate would disavow that and say,  I want nothing to do with it, I don t want them as part of my campaign. Tapper was quick to note that Trump didn t distance himself from his controversial following at all. Rubio replied: And I didn t like that. And I said that at the time. And you know, it is what it is. Obviously, I don t believe Donald Trump is a white nationalist. I don t believe that those are his views. But I do think that it s unfortunate that people like that have found the ability to express themselves in this way in a campaign. And I didn t like it  I just don t really think that there s a place for that in our party and our country. Rubio then tackled the fact that Trump had made his own racially-charged statements, like the time he called Mexicans  rapists.  Rubio said it was an  offensive comment  and  highly inaccurate,  but ultimately gave Trump  credit  for being able to expertly manipulate the media through offending people: Here s the trap you re in. If you respond to it, [Trump] is getting what he wants. That s why he s sometime saying this, to dominate the [news] cycle. I don t give him credit for what he said, but I give him credit for the way that he understands this stuff.Media is a business and it s driven by ratings, and based on your ratings is what you can charge your advertisers. And so, this content is interesting content. It s different. And it s over the top. And it draws eyeballs and ears to hear what people are saying and see it. Donald understood that. Absolutely disgusting. Being a racist should NEVER be used as a ploy to attract media attention, and supporting this childish tactic is even worse. Shame on you, Rubio, for not only selling out but for encouraging such behavior.You can watch Rubio come to Trump s rescue below:During the same interview, Rubio also apologized for his attacks on Trump while they were facing off for the nomination, particularly the insults that Trump was most sensitive about   his tiny hands.This defense of Trump from Rubio is so pathetic and disappointing, especially because for a while the Florida senator seemed like he was the only GOP candidate that had enough spine to actually go after Trump and give the business mogul a taste of his own medicine. Now Rubio is no better than Ben Carson and Chris Christie, who were both former candidates that took the humiliating leap to endorse Trump.Featured image via Win McNamee / Getty Images",0
"WASHINGTON (Reuters) - In a blow to Republican presidential candidate Donald Trump, a U.S. judge on Thursday upheld a Pennsylvania state law that could make it difficult for his supporters to monitor Election Day activity in Democratic-leaning areas. Trump has repeatedly said Tuesday’s presidential election may be rigged, without providing scant evidence, and has urged supporters to keep an eye out for signs of voting fraud in Philadelphia and other heavily Democratic areas.  Democrats worry that could encourage Trump supporters to harass minority voters in a state that could determine whether Trump or his Democratic opponent, Hillary Clinton, wins the presidency. Voting-rights advocates said they are already receiving reports of harassment. Democrats have launched a legal blitz of their own in an attempt to shut down Trump’s poll-watching efforts in Pennsylvania and three other battleground states, arguing in lawsuits that Republican monitoring efforts amount to “vigilante voter intimidation” that violates federal law. They filed a fourth lawsuit in North Carolina on Thursday. Democrats are also trying to stop the Republican National Committee from supporting the poll-watching efforts of the Trump campaign or state parties.  Those cases have not yet been resolved. The RNC has said in legal motions that it is not involved in poll watching, which would violate a long-standing court order. State parties have argued that they are engaged in legitimate efforts to make sure the election is conducted accurately, while Trump’s vice presidential running mate, Mike Pence, and his campaign manager, Kellyanne Conway, said they misspoke when they told media outlets that the campaign was working with the RNC on poll-watching efforts. In Pennsylvania, Trump’s poll-monitoring plan faces a significant hurdle because state law requires partisan poll watchers to perform their duties in the county in which they are registered to vote.  That could make it difficult to recruit monitors in places like Philadelphia, where Democrats outnumber Republicans by a ratio of eight to one. The city has 120,000 registered Republicans and 1,685 voting locations. The Pennsylvania Republican Party sought to suspend that requirement so that poll monitors could come from anywhere in the state, which would enable them to bring in supporters from suburban and rural areas where Trump has stronger support. But U.S. District Judge Gerald Pappert said that would be too disruptive to change the law less than a week before Tuesday’s vote.  The Republican Party of Pennsylvania did not respond to a request for comment. Republican training materials submitted as evidence in several cases show the party is instructing poll monitors not to interact directly with voters, but to contact officials if they see a problem. That appeared to be the message in southern Ohio as well, where Trump supporter Becky Covey said the observers she had recruited were told not to interfere with voting activity. “People think they’re going to be a watchdog, but that’s not their job,” Covey said. Those guidelines could have little influence on Trump supporters who decide to engage in anti-fraud efforts of their own on Election Day. The Oath Keepers, a paramilitary group, plans an undercover effort to monitor voting locations, while Trump ally Roger Stone is mobilizing supporters to conduct an exit poll to double-check election results. One right-wing group told the news website Politico that it has already installed hidden cameras in Philadelphia polling stations.  With early voting underway, civil rights advocates said they were already receiving reports of intimidation and harassment.  Palm Beach County, Florida, plans to station law enforcement officers at an early-voting site through Election Day after fielding complaints about bullhorn-wielding Trump supporters getting too close, according to ProPublica. Democrats in Nevada alleged that Trump supporters have yelled at voters and tried to block them from entering early-voting sites, while civil-rights groups in North Carolina and Texas said they have received reports of intimidating behavior at early voting sites. “We are seeing an uptick in the number of complaints compared to 2012,” said Kristen Clarke, president of the Lawyers’ Committee for Civil Rights Under Law, a watchdog group. ",1
"Hillary Clinton is a professional panderer. There is no vote she won t attempt to secure, no matter the cost. In reality, her desire to gain the vote of young women in America will only harm her, as her call to stop the sexual assaults against women on campuses across America only shines a light one of the ugliest aspects of the Clinton Crime Syndicate. Bill s pattern of sexual abuse, and Hillary s willingness to sit back and watch will undoubtedly to come back to haunt them. Anyone who thought Hillary could get away with this phony compassion for women who are truly sexual victims, underestimates the disdain that women on both sides of the aisle have for her and her serial rapist husband.Articles have now appeared in two left of center websites, VOX and Slate, noting that it s hard to dismiss Ms. (Anita) Broderick (claims of sexual assault by Bill Clinton) given the new progressive consensus on believing victims. Well the injunction to believe victims gained currency among progressives because of a potent mix of gender theory and advocacy statistics.The theory came from the legal scholar Catharine MacKinnon, who taught that: Feminism is built on believing women s accounts of sexual use and abuse and by men.  The statistics were supplied by activist researchers who claimed that women almost never lie about sexual assault. Now those activist statistics have been shredded, but among progressives, the doctrine of sexual victim infallibility, that lived on. But if victims are infallible, then those they accuse, must be presumed guilty. And that brings us to the Clintons. Hillary Clinton has signed on to that theory. Watch here: ",0
"Well, they say all good things must come to an end and for Republicans, it s beginning to look like their favorite Anti-Hillary Clinton talking point is unraveling right before their eyes. It seems they may have to actually focus on the issues instead of obsessing over a manufactured scandal. (I m kidding, of course!)At first blush a new NBC News report seems like bad news for Clinton and her campaign. Journalists seemed to confirm that her emails contained  references  to CIA operatives who were conducting espionage overseas. Sounds bad, right?Right-wing media outlets certainly wanted to pretend like it was. Conservatives gleefully began spreading the narrative that this meant Clinton s servers could have led to American CIA agents getting killed. NewsMax, a cheap Fox News knockoff, blared:U.S. intelligence officials say  top-secret  emails Hillary Clinton kept on her private email server when she headed the State Department include the real names of CIA spies serving undercover overseas   a violation of federal law that has put the agents in harm s way The readers of NewsMax   and other right-wing sites   were led to believe Hillary s arrest was only moments away.Nope, not even close.The NBC News investigation found that this was a case of more smoke than fire and quite a bit of wishful thinking on the part of conservatives. Here s what they found instead (emphasis added):But contrary to some published reports, three officials said there was no email on Clinton s server that directly revealed the identity of an undercover intelligence operative. Rather, they said, State Department and other officials attempted to make veiled references to intelligence officers in the emails   references that were deemed classified when the messages were being reviewed years later for public release.Catch the differences?There were absolutely no direct references to the identities of undercover operatives. No  names  or distinguishing characteristics. No way to know who the emails were referring to. If a terrorist were to find these emails, they would be spectacularly unhelpful.Making matters even stronger for Clinton s case, the emails were only deemed classified years later. At the time she had them, they were considered mundane.This falls in line with what Clinton has been saying all along. She admits that having the server at her house was a mistake, but it was never a criminal act, and it ultimately put zero CIA agents at risk of any danger. The Republican charges to the contrary are evaporating under scrutiny.If this is all they have against her should she receive the Democratic nomination, they are   without doubt   utterly screwed.Feature image from Flickr",0
"WASHINGTON (Reuters) - President Donald Trump is likely to continue to reach for bipartisan compromise on legislation, something he promised during the 2016 presidential campaign and that the American people expect, the White House said on Friday, days after the Republican president made a surprise debt ceiling deal with Democrats. “I certainly think that the goal is to have bipartisan efforts and certainly legislation where you’ve got Republicans and Democrats both working towards it,” White House spokeswoman Sarah Sanders said. “And I certainly would expect to continue to see that.” ",1
